region,rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
dId_R,-0.08439031938844131,0.2871703710195288,0.6287732662949036,-0.11917455746459939,0.1321327564874402,0.4690144119526825
A23d_R,-0.1277415346877873,0.10634281727767389,0.4189112910683812,-0.17031796832270377,0.03076790284490389,0.2960800520256456
A24rv_R,-0.001533475453112568,0.9845969799327428,0.995964261512533,0.0024251982559257692,0.9756423050119574,0.9939263164167532
A32p_R,0.07506239722653457,0.3439702496982764,0.6585413327556744,0.059427180903127826,0.4539577917462526,0.6734208301401363
A23v_R,-0.04973769207188628,0.5309404213880924,0.762375989685466,-0.04442489084443471,0.5757708145271809,0.7357042956809435
A24cd_R,0.019653889550564855,0.8045517221383246,0.9219805142610618,0.014107649624928706,0.8590213731601133,0.9295690221636008
A23c_R,-0.05293303367926571,0.5048492434935588,0.7305966194863602,-0.061287030351426394,0.43992947345741706,0.6651114327586592
A32sg_R,-0.052990775459549236,0.5043839955788022,0.7305966194863602,-0.05867272761206034,0.45971887232921893,0.6774804434325331
cLinG_R,-0.154927183713099,0.049721364480942554,0.33009343069671526,-0.1428531576748931,0.07064340754528427,0.3893820738650546
rCunG_R,-0.03988334511025698,0.6154426612567602,0.810697048322431,-0.061920656201119646,0.4352070889846794,0.6651114327586592
cCunG_R,-0.18814863828481052,0.016842725515878613,0.23823457696050757,-0.21106803713434724,0.007196042866419101,0.2960800520256456
rLinG_R,-0.08011435492813401,0.3123796607943811,0.6287732662949036,-0.06101263904337146,0.4419835014824087,0.6651114327586592
vmPOS_R,-0.11116038054096147,0.1603690042712301,0.5275247051322538,-0.09136664450385272,0.2490367010263109,0.5825447979081074
mOccG_R,0.004979110377552451,0.9500165915509486,0.9806622880525921,-0.036465937433475926,0.6460558145756843,0.7738850399195363
MT+_R,-0.18467487639290545,0.01901626114156528,0.23823457696050757,-0.2044735797338688,0.009273272865428863,0.2960800520256456
OPC_R,0.03336282860219601,0.6743792840309117,0.8486570765332823,0.04377918289404876,0.5813377693550312,0.7357042956809435
iOccG_R,-0.1546718449029382,0.05010346715932285,0.33009343069671526,-0.1066694695500503,0.17804996629220085,0.5278810308157854
msOccG_R,-0.06327497678685179,0.42521115706950896,0.7003477881144854,-0.07984738993631746,0.314000068637763,0.6160537164027712
lsOccG_R,-0.01636838357204082,0.8367229466138157,0.9278511883242313,0.010856597462005181,0.8912794390761138,0.9506980683478548
A8m_L,-0.13168125384343207,0.0958952912552598,0.4052933064373245,-0.1537109215458622,0.051563362487864216,0.3557433838206412
A8dl_L,-0.05813213577994088,0.46387169328164257,0.7176491096148752,-0.07378270872170067,0.3522822963240204,0.631831090149324
A9l_L,-0.03424425240450248,0.6662853418203678,0.8432085681794486,-0.04080024838499068,0.6073377411593833,0.7440876468142469
A6dl_L,-0.05861684674160205,0.46014719085691413,0.7176491096148752,-0.08453851209595552,0.286321797240163,0.5900871406147156
A6m_L,-0.08277305225653143,0.2965403445646936,0.6287732662949036,-0.0931580685540376,0.2398383234478514,0.5825447979081074
A9m_L,-0.037894010538439264,0.6331869034548798,0.815137163068351,-0.04741312666475615,0.5503381105067715,0.7167193997297489
A10m_L,0.0070052274697221355,0.9297218006671997,0.9641559414326515,-0.033478422319774596,0.6733156556785966,0.8022484408085406
46d_L,-0.08691473431286839,0.2729442887016804,0.6287732662949036,-0.14083865652856842,0.07474745167945245,0.3893820738650546
IFJ_L,-0.1951105879900986,0.01312827188911671,0.23823457696050757,-0.19997822399388057,0.010977539113192936,0.2960800520256456
A46_L,-0.048916857139787454,0.5377505775656828,0.7623805656627402,-0.056898807609529076,0.47342310674221333,0.6845419130866947
46v_L,-0.0844103943442857,0.2870553204430483,0.6287732662949036,-0.10651767010434586,0.17867176166498663,0.5278810308157854
A8vl_L,-0.13360422917645096,0.09110028578620949,0.4001267454139397,-0.11829458650583755,0.13503263313382807,0.4690144119526825
A6vl_L,-0.19375743655546118,0.013788201192324628,0.23823457696050757,-0.18121251399660457,0.02142030744673231,0.2960800520256456
A10l_L,-0.011693651950075707,0.8829546507438508,0.9430875857800902,-0.007954954547736634,0.9202235311677237,0.9543058841739357
A44d_L,-0.09153253757951703,0.24817477132414387,0.6176794308512025,-0.07486936542251983,0.3452160559861556,0.628686150739015
IFS_L,-0.08987355541692531,0.2568876632870874,0.625465614959865,-0.06581040107202824,0.40685913989983136,0.6515853839783302
A45c_L,-0.06404099321733417,0.41961667680707937,0.7003477881144854,-0.05604313517809341,0.4801122390250186,0.6893919329590011
A45r_L,-0.21582621123252238,0.005965472691092353,0.23823457696050757,-0.18124320133487992,0.021397899142742847,0.2960800520256456
A44op_L,-0.08390548709255531,0.28995833288938105,0.6287732662949036,-0.053913705157263084,0.4969780995409837,0.6986550078946445
A44v_L,-0.01308720537307137,0.869124092991662,0.9430875857800902,-0.017806809582230954,0.8226014145622813,0.9167299346365722
A14m_L,0.07005804506581256,0.3771843197692053,0.6759143010264159,0.048068979518899664,0.5448304180610068,0.7167193997297489
47o_L,-0.07534952723173104,0.3421224107888655,0.6585413327556744,-0.06095470544987844,0.44241787268321525,0.6651114327586592
A11l_L,-0.06894580651985792,0.3848239305450488,0.6782492464183694,-0.059610296276224044,0.45256561149827407,0.6734208301401363
