A8m_R,A8dl_R,A9l_R,A6dl_R,A6m_R,A9m_R,A10m_R,46d_R,IFJ_R,A46_R,46v_R,A8vl_R,A6vl_R,A10l_R,A44d_R,IFS_R,A45c_R,A45r_R,A44op_R,A44v_R,A14m_R,47o_R,A11l_R,A11m_R,A13_R,47l_R,A4hf_R,A6cdl_R,A4ul_R,A4t_R,A4tl_R,A6cvl_R,3ll_R,A4ll_R,A38m_R,42_R,TE1.2_R,A22c_R,A38l_R,A22r_R,A21c_R,A21r_R,A37dl_R,aSTS_R,A20iv_R,A37elv_R,A20r_R,A20il_R,A37vl_R,A20cl_R,A20cv_R,A20rv_R,A37mv_R,A37lv_R,36r_R,36c_R,TL_R,34_R,TI_R,TH_R,rpSTS_R,cpSTS_R,A7r_R,A7c_R,A5l_R,A7pc_R,A7ip_R,A39c_R,A39rd_R,A40rd_R,A40c_R,A39rv_R,A40rv_R,A7m_R,A5m_R,dmPOS_R,A31_R,3ulhf_R,3tonIa_R,A2_R,3tru_R,G_R,vIa_R,dIa_R,vIg_R,dIg_R,dId_R,A23d_R,A24rv_R,A32p_R,A23v_R,A24cd_R,A23c_R,A32sg_R,cLinG_R,rCunG_R,cCunG_R,rLinG_R,vmPOS_R,mOccG_R,MT+_R,OPC_R,iOccG_R,msOccG_R,lsOccG_R,A8m_L,A8dl_L,A9l_L,A6dl_L,A6m_L,A9m_L,A10m_L,46d_L,IFJ_L,A46_L,46v_L,A8vl_L,A6vl_L,A10l_L,A44d_L,IFS_L,A45c_L,A45r_L,A44op_L,A44v_L,A14m_L,47o_L,A11l_L,A11m_L,A13_L,47l_L,A4hf_L,A6cdl_L,A4ul_L,A4t_L,A4tl_L,A6cvl_L,3ll_L,A4ll_L,A38m_L,42_L,TE1.2_L,A22c_L,A38l_L,A22r_L,A21c_L,A21r_L,A37dl_L,aSTS_L,A20iv_L,A37elv_L,A20r_L,A20il_L,A37vl_L,A20cl_L,A20cv_L,A20rv_L,A37mv_L,A37lv_L,36r_L,36c_L,TL_L,34_L,TI_L,TH_L,rpSTS_L,cpSTS_L,A7r_L,A7c_L,A5l_L,A7pc_L,A7ip_L,A39c_L,A39rd_L,A40rd_L,A40c_L,A39rv_L,A40rv_L,A7m_L,A5m_L,dmPOS_L,A31_L,3ulhf_L,3tonIa_L,A2_L,3tru_L,G_L,vIa_L,dIa_L,vIg_L,dIg_L,dId_L,A23d_L,A24rv_L,A32p_L,A23v_L,A24cd_L,A23c_L,A32sg_L,cLinG_L,rCunG_L,cCunG_L,rLinG_L,vmPOS_L,mOccG_L,MT+_L,OPC_L,iOccG_L,msOccG_L,lsOccG_L,Left-Thalamus-Proper,Left-Caudate,Left-Putamen,Left-Pallidum,Left-Hippocampus,Left-Amygdala,Left-Accumbens-area,Right-Thalamus-Proper,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens-area,sum_196
3.057761341,3.187234154,1.878100511,2.615207044,2.1115938,1.625255402,1.704635796,2.55545874,2.0443975,1.226281338,0.660445792,1.167076728,3.448592249,1.146125769,2.114741079,-0.889194033,0.490213112,0.169928126,1.137150824,3.167700656,-0.016012207,1.095997924,-0.402853563,2.108935648,-1.672331786,0.401016801,2.862989556,0.382957444,-0.634110894,-1.32515026,4.609975982,2.764044893,1.459955181,0.104903261,2.031454562,0.650579176,1.580663215,1.131869039,0.90402702,1.256823552,0.642553896,-0.323477944,1.131204211,1.946007397,0.13782821,0.483757125,-0.180585404,-0.816847098,1.744716538,-0.168429344,-0.19706355,-0.612125872,0.399769641,0.724096763,3.157986342,-0.003667145,-1.481937453,0.499118391,3.290359825,2.215519281,0.810288371,1.339973934,-1.78854305,0.225834663,1.732510693,0.663008031,1.626389847,-0.658972841,0.942356122,-0.082316068,1.252260285,0.849365577,0.091067626,-1.160382752,-1.462599539,-0.15502494,-2.024939914,0.801415461,1.675557719,-0.099080397,1.57965952,1.030530054,0.359157987,0.656856441,1.145649809,1.522792391,1.599282548,-2.209021959,1.832087278,2.393036281,-1.350346653,2.722540737,-0.057974159,1.765968883,-0.845706191,0.2604646,0.249897432,1.14351468,-0.335709931,1.053221619,1.111832958,0.442766512,-0.398821661,0.322951446,-1.478416031,2.696811985,3.098602313,2.146888673,1.403902373,3.442833009,1.444454286,2.529135311,1.08604426,0.733972944,2.044160008,1.329425574,1.002424378,-0.497082998,1.581888604,-0.285630398,1.129170185,0.870014498,0.4899803,0.536234917,1.30576504,2.145448391,0.209193631,1.638884883,0.801399217,-1.528546581,1.716169261,2.182930006,-0.482597894,2.231971012,1.317337068,-0.642274811,1.499958498,1.160499956,-0.38680162,0.801529066,0.723817058,0.643233761,0.779575688,0.102508577,0.571199074,1.361116198,1.176051501,1.765817292,1.512270619,2.35214274,1.870315845,0.576308529,1.047791647,1.081004867,0.78554545,0.954815754,0.790908593,-0.172126438,0.785552152,1.614851579,3.440839429,0.9559322,-1.736349719,1.433097947,-0.325601377,-0.2086559,1.253302397,-0.510479425,-0.592695246,-1.308948062,-1.13344398,-0.514743613,1.247016772,2.764136537,2.831113546,4.294407311,1.420381964,2.856646539,-1.346317117,-1.745358554,-0.447535289,-1.742763216,3.906416193,1.405938962,4.561529438,5.830330794,3.713262683,-0.488436632,2.259350639,0.240157692,0.157450149,0.533541168,-0.820036234,0.176265857,1.439603639,-0.378095905,1.838528188,1.74889952,-0.247733363,-1.005938384,-0.115857756,-0.626792172,0.32833027,0.289465523,1.007406082,0.819312618,-0.362726997,-0.288278345,0.717073942,-1.046236022,2.981161066,0.138858994,0.717029424,1.192047931,1.410371904,0.693102106,1.51753898,2.420411715,0.872687671,0.211107754,0.44877773,1.977294699,0.30213672,1.842651619,121.16735370699999
3.354667137,0.242317437,0.332940782,1.573150856,1.839080011,1.846711033,1.29647933,0.841844029,-0.801736901,-0.977970507,-0.253564959,1.162451619,0.735153967,0.059294957,2.63175742,0.077555996,0.728912451,0.86406304,2.563241948,0.949782825,-0.882767287,2.851178355,2.324905154,1.295387941,0.524642381,1.874058728,0.409497761,0.542657739,0.930744864,0.263304106,-0.427425962,0.944247388,0.331376152,0.739101965,-0.844784604,0.159192115,0.966836275,0.909787065,2.340562259,0.232655761,0.863091106,0.538636319,3.617086831,1.045380825,-0.994475874,2.188535514,1.174811746,1.142499152,1.234567094,0.744377959,1.720439446,-0.340780407,1.805819729,1.197048134,-0.546484113,-0.490567018,1.478444269,0.627274774,-0.518096365,-1.123204252,0.38468197,-0.065441611,-1.39549673,-0.458488133,-1.177279902,-1.085474889,-1.333720838,2.952282871,1.003624469,-0.14445264,-1.119407914,1.212165352,-0.467637937,-0.249159051,0.234171495,2.190304415,0.420114409,-0.08434963,-0.564919052,0.09554864,2.581171191,0.242459441,0.486168304,3.141804589,0.938766442,0.704507953,0.310507004,-1.183967797,0.522260353,-1.58805583,-0.966013633,-1.688348663,1.213312306,-0.412823336,-0.085189911,0.254942364,-0.144204635,-0.568431801,-0.244092316,1.553127602,1.308982759,0.870961665,-0.669984547,0.648081098,0.922354232,1.982274115,0.533483241,0.494914962,1.276891887,2.723737977,2.694032361,1.674764554,0.225178854,-0.151667539,-0.102616629,0.947012511,0.519168632,-0.071863735,0.058004853,0.885795824,2.24400424,2.519649175,0.949332244,3.09629369,1.433497636,-0.826880673,2.010901214,1.75178544,1.129754905,1.363012439,1.762237788,0.387881716,-0.11895441,0.56988299,1.345824431,-0.265563056,-0.514033244,-0.201789426,0.064527372,1.244625165,0.421995282,0.097546795,-0.793337934,1.374871926,-0.318317215,-1.440244044,-1.02525056,3.833814823,-0.207902045,3.014448851,2.51365309,0.835281871,-0.225903832,3.294727877,1.959454255,0.933528858,0.263746658,2.126439034,2.709887528,0.687849508,1.167413001,0.828266365,-0.856140824,0.910966687,-0.172857708,-0.185280842,1.11169579,-0.399988193,-0.128444984,0.749620982,-0.75859321,-1.123750199,0.196969454,1.458724772,1.55609336,1.417684816,0.546760329,2.104761217,-0.87442992,-0.770739064,1.053262476,-0.990254445,-1.542818852,0.026563149,-1.03186217,0.290549358,0.910816151,0.663343178,1.815479079,2.586438422,0.608659757,1.595585596,-1.009301025,-0.526662493,0.587074821,1.156991232,-0.449899405,0.778439706,0.711782363,-0.285370043,-0.558199273,-0.960959801,-0.941908583,-0.798947035,-0.702909982,0.213633768,-0.078741867,-0.153805499,1.693988365,0.936141816,-1.202933597,1.170489184,-0.404583717,-0.324452664,-0.618387614,-0.215414297,-1.216142451,-0.758045981,0.975177052,-0.468119497,-0.832898806,-0.154330091,-0.540333047,-0.642023542,72.19256129799999
0.904350989,0.536872277,1.452826934,1.327817853,-0.046038135,0.494987135,1.525615739,0.022769022,1.08430664,0.169803126,1.427287486,1.047875933,0.559884231,0.445460654,0.342427737,1.252398075,1.030733592,1.86546519,1.105542048,0.16315933,1.006956044,0.237278027,0.774117234,1.705364538,-0.754238498,1.298235508,0.53707996,0.778602938,-0.553330329,0.5357217,1.072028224,0.497536235,0.830253082,0.638377153,1.662114363,1.182795084,-0.179945915,0.3437738,1.791581027,0.184113777,0.650150616,0.134346417,1.435211944,1.51564,0.036730607,2.148237724,-0.755757861,1.023642413,1.354496634,1.528124743,0.659508414,-0.083014371,0.319400159,0.096267795,0.099671515,0.116634724,0.054098263,-1.025879661,-1.188160224,0.232230643,0.129129762,-0.067817445,0.63085968,1.325684012,-0.708430162,1.87734395,-1.193902548,0.612188455,0.110464998,1.757836109,0.515632432,-0.210006913,1.641706435,-1.034196292,-0.740286843,-0.193140824,0.08824395,0.468739396,0.790361066,2.330270916,0.492333526,1.870046016,-1.034313857,1.618395551,1.856390242,0.976535428,2.777818822,0.021220586,0.095276236,1.032479483,2.076865652,0.634659695,2.125856332,1.457367024,-0.514859529,-0.521932031,-0.044870743,-0.815852903,0.009773528,0.500717537,0.425305669,0.606810123,-0.627870844,-1.220380824,-0.139580135,1.958989793,2.294269428,1.166729052,3.557072734,1.166118895,1.553785555,1.767469831,0.244809169,0.562619004,-0.223063781,1.728181095,1.39044562,0.349994749,-0.001800615,0.323447723,1.39777337,1.125973004,0.923924398,0.878093498,0.561286857,0.774680114,1.576623767,0.713967086,1.513239723,-0.495283189,2.517786743,0.859361194,1.54178105,0.061834291,-0.854649132,-0.267015903,0.465394734,0.305898058,0.78003083,0.330448888,-0.39070523,0.570588476,-0.471494382,1.748565947,1.149044895,1.563231691,2.296747611,0.200440034,1.51853712,1.24593006,1.253356472,1.672632607,2.65980289,2.10289389,1.47482387,2.964401645,-0.344091434,-0.949051381,-0.709294529,-0.025391224,0.81855481,-0.771249769,-0.823624235,-1.905918457,0.014688472,-0.288915253,0.669104697,-0.223147672,-0.638845091,1.697326845,0.495246417,0.443793358,0.872110183,0.220582988,0.217152432,1.608179875,1.442789517,2.460233561,-0.842397002,0.356065768,-1.433916714,-1.284029663,1.75567605,1.067878234,0.757028703,0.31337859,1.775937374,0.53312808,1.619049081,1.623740483,2.744501295,1.407649114,1.81485631,-1.647418425,-0.423310523,0.83615292,0.286178939,1.912951787,0.069843641,-0.388761965,-0.873764276,-0.72704883,0.06737211,-0.345879408,0.122969101,0.42202074,-0.458318038,0.230569332,-1.123217212,-1.085839904,1.288573827,0.850521388,1.176334344,0.613954856,0.117739672,2.618893644,0.82983107,1.505849225,1.231951999,0.856052378,0.628648828,-0.081712839,2.344800066,3.56445964,43.584912593000006
1.402373405,0.083313287,0.432902586,1.240645155,0.234558644,1.555908351,1.775373033,0.39200948,1.638447385,0.331959166,0.546606385,1.045206305,0.78173894,1.460220599,1.838919318,-0.788392702,0.334723687,-0.018595071,-0.296015006,-0.127962959,-0.427255596,-1.33709863,-1.435262731,-0.29348308,-1.344369123,-1.283441015,0.895002691,0.049540132,0.777517393,-0.355339038,0.500473482,1.754523791,0.284701429,0.862841619,-0.686857283,-0.186984905,1.721489765,-0.251709941,-0.267891768,-0.013024315,2.260962898,-0.803453739,0.614580183,0.424204083,-0.873087508,1.544769552,-0.591884813,-0.046474628,-0.271234716,0.863278323,0.423144743,1.008793734,0.0674264,0.84704986,0.888665898,1.117898047,1.962210416,-0.978158474,0.797381518,0.634426444,1.053091324,0.41425736,1.006533069,0.357963183,0.671899601,0.284117118,-0.761979975,0.548429106,0.547969132,0.125960662,2.05611085,0.866888678,0.346287619,-0.075714741,0.675260654,0.525548962,0.10658225,1.181873072,1.060709647,0.499913414,-0.480482866,0.66046513,-1.153586428,-0.045464603,0.038241216,1.96522208,-0.101502183,0.264220647,-0.64555619,0.703119964,-0.082529319,0.147737036,-0.588783195,0.384927918,-0.343922793,-1.571511282,-0.597069353,-1.061361198,-0.683498236,0.31968521,0.234520181,0.206823189,-0.866639405,0.360743303,0.690020695,-0.07891514,0.65113627,1.852141013,-0.147992683,0.352123696,1.649320201,1.069936898,1.935339443,0.539081281,0.831862562,0.97016388,1.996101542,1.106460203,0.59465946,0.014597811,-0.994658658,-0.177139996,-0.541202154,-0.582642476,0.044410332,0.875662418,-0.5234085,-0.030249424,0.828086109,-0.654020031,-0.149114822,1.078462964,0.883447804,0.711284969,0.211059632,0.185451659,1.331404978,3.032282329,0.837530443,-2.243454772,0.636491163,0.670597408,1.741568032,-1.169801977,0.732674604,-0.057630994,1.644214866,2.13237568,0.307938404,1.007957375,2.066943792,0.473439797,0.257273467,0.329875697,1.616401155,0.212891294,-0.99833966,-0.861748681,-0.270501855,-0.020710222,0.379585406,0.083117089,-1.365316969,0.326111674,1.069112673,0.484830536,2.769530543,-0.401422017,-0.144542594,0.061720793,0.110085912,0.470996657,0.79476026,-0.828121985,0.133888303,1.909316736,2.83698855,1.680639821,-1.274277355,-1.389255528,0.65316822,-1.841367754,0.693040851,0.098148601,0.423206296,0.980301852,2.127923072,-1.333102014,0.168180018,-1.175389477,0.581596962,-0.862323549,-1.090561785,0.658570058,1.006800185,-1.573853898,2.080369205,1.122972168,-0.065755074,-1.470648316,-0.468083946,-0.825827757,-0.641517843,-0.863830942,-0.622330347,-0.197126306,-0.141882702,-0.727452643,-0.323600615,0.513745209,0.764791404,0.694721852,1.090789008,0.746293729,-0.248314475,0.059481875,1.132903766,1.405893562,0.505421716,1.072725855,0.74251974,-0.091894092,0.477327229,1.137667957,27.287020957000006
0.877597105,1.356225977,0.086206767,2.040346891,0.367048086,0.317157373,-0.399212592,-0.392498569,0.191583795,-0.017675056,0.124457001,-0.201294184,-0.325606598,-0.670930447,-1.121021923,0.897538128,0.759506895,-0.314943681,-0.05563458,0.170726182,-1.184190262,-0.507854733,-1.183591743,0.035906067,-1.403373558,-0.525344006,-0.184571519,0.96684643,1.144762835,0.504995717,0.962747192,1.426321502,1.3031998,1.051412504,-0.317591684,0.588296601,2.904091889,-0.017982485,2.179768621,0.582904986,0.071108086,-0.871113003,1.132146979,0.145064666,0.325371122,1.226398881,-0.87423778,-0.52995616,0.394741183,0.982810466,0.515469265,-0.67299127,-1.165922735,-1.547339929,-0.598080567,-0.494053442,0.720078053,-0.831089757,-0.392247451,1.864139565,0.288347845,1.306129448,0.395990507,-0.305359943,-0.083282957,-0.158448862,-0.535618642,0.412090031,0.041177405,-0.438251395,2.037209498,1.597838734,-0.532028138,0.840623088,-0.516579278,0.177036643,0.28869812,-0.2245705,-0.235544685,0.133145869,0.047227379,1.233242942,-1.757096528,-0.937985976,-0.274780886,-0.795503093,-0.947734734,-0.882000237,0.347586294,-0.151877611,0.021995467,0.454036804,1.650383053,-1.446590525,-0.457878759,-0.610531919,0.705693969,-0.784154242,-0.551887327,0.040522138,0.32541374,-0.673818277,-1.275304907,0.273660547,1.104728691,0.399183849,1.078699091,0.812763384,1.058369857,0.614732109,0.892543467,-0.727280583,-0.278982743,-0.039545256,0.317499288,0.460635172,-0.232515113,0.187377673,-0.337760412,-0.542995864,-0.543522681,-0.459765364,-0.297344494,-0.38480624,1.222249899,-1.288852623,-1.184934908,-1.437019086,1.258890652,-2.22988575,0.034298293,-0.322320192,0.183888911,0.76291699,0.778543572,0.747913638,-0.646236511,0.511621801,-0.488964584,-0.880689532,1.143202838,2.448567805,0.383727551,1.225363583,0.663095443,-0.015722523,-0.192603935,0.65623294,0.248976838,1.156276926,1.523906719,0.091577109,1.863117548,0.89760805,0.7328198,-0.159621867,-0.575375086,-1.220216785,0.305151936,1.299110963,-0.296200548,1.370656703,-2.693027304,-1.888003267,-0.128576826,-0.527339417,-0.37664451,0.037530864,-0.181716798,-0.037849895,0.226477044,-0.370338853,1.289131993,-0.587144843,-0.135731627,-0.433586867,-0.107840302,0.656861938,0.109789343,0.073552498,-0.216922354,-0.265925433,-1.000519427,0.132745284,-0.432915409,0.207144763,1.123986751,-1.032587371,-2.274907435,-1.206083821,-0.017439586,0.294391199,-0.223165132,-0.080838802,0.23661218,-0.589511564,0.491266417,1.533441876,0.196745213,-1.436492397,-0.797565672,0.574054943,-0.321633794,-0.17357894,1.055926879,0.407176569,-0.290795342,-1.117239759,-0.351011862,-0.172607441,3.380754033,0.403257572,0.396071643,1.840182782,1.745159779,1.918373355,0.114199508,2.286865418,0.429551884,0.648463389,3.050773606,1.355803039,0.466947545,-0.048069489,20.328377761
1.644590017,2.021975262,1.374902748,4.310745279,0.936357241,1.29436822,0.85360096,1.443848079,-0.517115501,1.579313533,0.785634686,0.64707789,1.403904605,1.557190647,-0.066970994,-0.733425886,0.099563436,0.941890454,0.693328651,-1.893245628,0.969423978,2.107719252,0.339734713,0.97635493,-0.505631672,4.417097137,2.829240942,3.147509245,2.909080303,1.629224605,-0.821567841,0.265282357,0.247144672,1.182871716,0.015109554,1.170239387,0.367766799,1.394084203,0.089101944,0.09245984,0.191728206,0.358194321,0.74025179,1.224018744,0.523318819,-1.193351761,1.911577259,0.424155306,-0.333687835,-1.262396246,0.457667717,0.995325102,1.363608339,0.026339638,0.55613531,-0.120016494,-0.670243967,0.091358087,0.586949977,0.39383893,3.428406293,1.249542265,-0.983180493,1.115447974,0.177750916,1.753588274,0.234573791,0.019429862,0.810667812,0.559939198,1.695079968,0.189339654,1.992040829,-0.00887346,-0.436057172,2.2122662,1.11108973,1.582080357,0.196937646,0.249904002,-0.114172207,-0.306010756,-1.521375232,-1.304574804,-1.733185707,0.147276387,0.788641465,-0.086069876,0.841395601,0.793288526,-0.492516426,1.410381644,-0.444281922,1.212595144,0.363175603,1.285115251,1.321353681,1.508663169,1.346016452,-0.181098269,0.818188596,0.406618149,0.10550615,-0.74053229,1.122800321,1.403457743,0.6288302,1.190916058,4.044671629,1.390631185,0.108695094,0.754590925,0.858436133,0.46427302,3.414143856,1.538713096,0.132254301,1.273042124,1.135990343,0.779507466,-0.038327651,-0.350752326,1.057212501,0.250505212,1.086677342,0.277662525,1.377436671,0.867637625,0.054746959,-1.005910904,1.795321164,1.703271912,3.24457189,1.499021546,2.949641831,1.763393264,0.33919606,0.226364265,0.965470087,-0.350602527,1.059773848,1.335550078,0.217099116,2.630429923,0.641600855,0.242739674,1.228011688,0.671818939,0.470185842,1.80804995,1.20860779,0.838223464,2.711711869,0.982469568,0.224769319,0.930459599,0.802709401,-0.53035997,0.420426151,1.233243785,-0.300395158,-0.033087483,-1.823249092,-0.589701742,0.404825466,0.014896042,0.988622353,-0.485122566,2.338990596,1.224166764,0.192457606,0.751240353,0.172775721,1.66947741,0.936701818,1.540277881,1.306218103,1.465045467,-0.753337058,-0.355596749,1.405872747,0.410605614,2.939338203,1.571516818,1.356317328,0.322012329,0.902800651,-1.76441659,-0.388939082,-1.225318018,1.170886666,1.027684387,0.017538343,0.676037073,1.162203479,0.762981256,-1.521056405,0.663360468,1.436682922,-0.713270701,0.610141458,0.57516201,1.137319016,1.493873826,-1.300673714,0.12673198,-0.506625001,-1.051518875,0.792705902,1.850232944,4.039237292,0.896975908,0.395849682,0.633237703,2.917329922,1.410959788,-0.312935306,4.439350385,0.989646117,0.347036139,1.545137898,3.423078584,2.246700877,0.118717519,70.715277599
1.387358058,0.97520512,0.732865488,0.224879823,0.364606623,1.609927814,0.169095029,1.603084137,0.948130707,2.0050074,1.607378673,-0.080058421,-1.488853361,2.040841016,-1.025959272,-0.972608231,-1.298594327,-0.839980216,-1.598834744,-1.687130347,0.894943975,1.503209995,1.462599668,0.341488845,-0.362759057,1.02704238,1.158106708,-0.302600563,0.581897653,-0.084553623,-0.416362005,-0.542605445,3.65189935,1.070105551,-0.471960252,-0.220094477,0.228366553,-1.071937366,0.670125137,-0.228776783,1.962500293,0.273120417,0.578177616,1.140184618,-0.835786567,1.268276529,-0.130338043,0.758824016,0.167400289,1.713738829,0.467616666,-1.03529725,-0.491352505,-0.629608008,0.371278166,-0.529177948,0.671791696,-0.509900556,0.983996099,-1.352621907,0.98003892,-0.426271848,0.184669569,-1.260972478,-0.994433384,1.502593158,-0.028569787,1.871583389,-0.593663755,0.909385091,0.27611148,0.912450209,0.131604298,-0.5276785,0.055816196,0.035372144,-0.850003071,1.912452179,0.379890085,2.044243008,2.819492158,0.510961916,-1.172889535,-0.823863224,-1.188191193,-0.051046326,0.053188817,-0.555498773,-0.324755339,-0.58558116,0.720497209,-0.465422153,0.911210175,0.696151054,-0.352015638,-0.414798978,0.082769797,-0.392112316,0.747575001,0.523966713,0.571087495,-0.526460282,-0.303471621,0.069043426,-1.676286213,-0.776834144,-1.047546078,0.822084627,-0.766314843,0.528952653,0.370217485,0.418786775,2.032883212,0.302096836,2.050598005,1.965866046,1.912864349,1.276008983,0.686592989,-1.107837271,0.798352053,0.039066349,0.199318643,1.153204689,-0.704792753,-0.63141561,0.526639933,-0.003217922,0.366331356,-1.046202882,0.276668847,0.211268808,0.214630745,0.561974093,1.196508234,0.605125775,-0.806165837,0.794584509,0.346931165,-0.035959002,0.191627741,0.531269396,0.388871925,-0.687633194,-0.725122814,0.088879409,0.893003099,-0.223109929,-0.352838208,0.110621659,1.049485043,0.499107563,0.79263282,0.313366734,0.945712841,-1.038938739,-0.593275379,-1.005906854,0.129470427,0.554134264,-0.417059811,0.198476542,-0.306704774,-0.033776336,0.005210883,0.343158617,-0.179193884,-0.11880426,-1.461052421,0.930142272,0.9083675,-0.101412262,0.329878219,0.031701446,1.095562164,0.103699415,0.307450478,2.29333449,-0.157340484,-0.029548161,-0.009626613,-0.488878598,0.031895609,1.131918745,0.395971715,-0.05081671,0.777295809,-1.427235437,-0.941121615,-0.211237011,-0.20864244,-0.787808222,0.036289987,1.365888235,1.083949499,0.599687875,1.341302722,2.150513177,2.333626946,-0.974162025,-0.087880397,-0.115349286,-0.163265869,0.363996424,1.041329718,0.391117425,0.130959209,-0.76461391,-0.691148477,-0.88619133,1.324576532,0.16837927,-0.894260867,-0.054202422,1.106343833,0.556817037,-0.63627271,1.251468704,0.028675889,-0.254831212,-0.216494669,1.440198145,0.292263218,0.572799189,27.350805101
3.022501591,1.792630538,1.539437982,1.868525086,2.221751201,1.644429304,1.679343704,1.574991885,1.603027043,0.72873519,1.508040363,2.217500705,1.077756266,1.049036909,0.324791144,1.442319696,0.750322663,1.460919956,2.263360185,0.910182206,1.344915835,0.011562767,0.119669948,1.120952775,-0.255494496,0.62576353,-0.224587705,0.861387472,1.037548607,-0.158506689,2.409307621,1.008747219,2.570832932,3.352580528,-1.302509296,-0.174154942,0.733426277,0.416627685,3.326087454,1.047609577,3.016802231,1.92723041,0.510647177,3.353526452,0.772494766,0.797821033,1.762900333,1.360876866,0.523277685,1.966565831,0.192195033,-2.450149755,-0.147246331,0.118237084,0.068864107,-2.251917563,2.45584243,-1.518305282,0.296482079,-1.121941576,0.766723704,-0.464994584,2.079114989,2.133167093,1.607623789,0.939222963,2.922890772,0.181963703,0.926165308,3.43751876,-0.150452676,0.335136997,1.80075926,-0.203793417,1.299060586,0.369810503,0.190072994,0.015416535,1.258860982,0.655190282,-0.682085654,0.357511294,-0.542210544,1.902049028,0.469139461,0.514707927,3.404982446,-0.134160772,-1.715099577,-2.060167679,-0.614005902,-1.115650029,1.601843845,-1.400291078,0.681640913,-0.563031534,-0.455665561,-0.193231349,-0.687791184,-0.5360702,-0.425414237,-0.024538483,-2.100985701,-1.217676655,-0.11795344,2.521752557,2.840289768,2.122269671,2.026992476,1.417062024,1.535541418,1.721398894,2.070290066,1.822208538,1.186889244,2.060862263,2.459951303,2.678155095,0.932058703,-0.472528979,1.10171145,0.880170098,1.579796992,1.235997282,-0.46222756,0.714532311,0.580788328,0.433968251,0.937244771,0.064013125,1.238858787,0.104649724,-0.272171766,0.799695582,0.717321156,0.062096678,1.069453158,0.935740245,1.251455814,-1.234167747,0.103137368,0.183618442,-0.121403474,-1.128773167,1.74372575,1.768837905,1.580160625,0.767462658,1.703018245,2.32676683,1.143172912,1.369969204,0.765393647,1.323503132,1.755051129,1.010137484,-0.950629277,-0.889338579,-0.288875245,0.46186689,-1.691814789,0.474743365,-0.906401446,0.843105708,-0.25011439,1.049312507,1.177184869,1.606558192,-0.151704939,1.738804226,2.199178199,1.561974005,-1.315569681,0.940867198,1.873144518,3.321579016,0.837745102,0.701729926,2.211633832,2.759457446,0.177085882,1.748786861,-0.06333443,0.866073459,0.876496285,0.544252853,0.865509996,-0.397654787,2.466999638,-0.072644574,1.109526446,1.448518606,-0.863167037,-0.715194382,-0.112308673,-1.349769087,0.637623664,1.296971992,1.551130438,-0.468476277,-1.385391827,-1.363347729,-0.020951784,-1.755805689,-1.009037459,-0.3792323,-1.556771347,-1.364676892,-0.886013504,-0.046240799,-0.270023342,0.873052205,0.656796796,1.345113133,0.473344816,0.112716288,-0.205098174,0.006809513,0.951430288,0.830465616,0.855307514,0.557340359,1.501023429,0.255884305,80.22051138100001
