,0
A8m_R,0.4731009768875
A8dl_R,0.17494399817499998
A9l_R,0.11632441526874997
A6dl_R,0.2181742661125
A6m_R,0.3733381909
A9m_R,0.59907909325
A10m_R,0.4374838328000001
46d_R,0.37179943746875
IFJ_R,0.5247628459
A46_R,0.19516900203749996
46v_R,0.47840370516249997
A8vl_R,0.4468064376687499
A6vl_R,0.29205195789375005
A10l_R,0.24798406400625
A44d_R,0.46885546349374996
IFS_R,0.4001385553125
A45c_R,0.8026567467375001
A45r_R,0.36948634608125
A44op_R,0.8506987062875
A44v_R,0.55368629636875
A14m_R,0.5598359105937499
47o_R,0.68874432464375
A11l_R,1.00909880530625
A11m_R,0.06863138056875004
A13_R,0.7217994906437502
47l_R,0.64744810491875
A4hf_R,0.40963470344374997
A6cdl_R,0.13330656028750001
A4ul_R,0.39828881010000006
A4t_R,-0.009370688218749978
A4tl_R,0.7608624066
A6cvl_R,0.22191786906249994
3ll_R,0.37152709003125006
A4ll_R,0.40012626687499997
A38m_R,0.78963921349375
42_R,0.57356077009375
TE1.2_R,0.9025791841249999
A22c_R,1.0750501671125001
A38l_R,1.3114821424812502
A22r_R,0.76163063086875
A21c_R,0.98255179046875
A21r_R,0.48142996435
A37dl_R,1.0258935238812499
aSTS_R,1.1615666401374998
A20iv_R,0.5605377330125
A37elv_R,0.9548264441687501
A20r_R,0.4799359155187499
A20il_R,0.4037876318375
A37vl_R,0.55199141595625
A20cl_R,0.9269629174687498
A20cv_R,0.698289191675
A20rv_R,0.8302201397312501
A37mv_R,0.74643443990625
A37lv_R,0.94154916956875
36r_R,0.71924403414375
36c_R,0.3545047536625
TL_R,0.28713795991875
34_R,0.48214819099375006
TI_R,0.61525476349375
TH_R,0.07510799766875001
rpSTS_R,0.6652190521374999
cpSTS_R,0.698819764175
A7r_R,0.41213376370625
A7c_R,0.30992185181875
A5l_R,0.31406477312500003
A7pc_R,0.12262725212499999
A7ip_R,0.22032813259374998
A39c_R,0.81448472761875
A39rd_R,0.6780016862875
A40rd_R,0.49070251210624993
A40c_R,1.02282707108125
A39rv_R,0.79927183978125
A40rv_R,0.52004072039375
A7m_R,0.2054681269
A5m_R,0.3514864615
dmPOS_R,0.6801651519125
A31_R,0.61151440154375
3ulhf_R,0.5277106661312501
3tonIa_R,0.844764560175
A2_R,0.19838312745
3tru_R,0.42752143837500006
G_R,0.58621379331875
vIa_R,0.5891939813937499
dIa_R,0.48020979869999997
vIg_R,0.56790898243125
dIg_R,0.73247227756875
dId_R,0.8064589436375
A23d_R,0.704695645925
A24rv_R,0.8739905223624997
A32p_R,0.21147462637499997
A23v_R,0.6412577042875001
A24cd_R,0.2958942213125
A23c_R,0.8016664215312499
A32sg_R,0.38056322133125003
cLinG_R,0.45936156036875
rCunG_R,0.44294153168125006
cCunG_R,0.43093928635625006
rLinG_R,0.45237361776249996
vmPOS_R,0.5731959163312499
mOccG_R,0.28600736897499995
MT+_R,0.8767870559625
OPC_R,0.7029876712375
iOccG_R,0.6058078928499999
msOccG_R,0.55307070965
lsOccG_R,0.43521114497499996
A8m_L,0.5102794741750001
A8dl_L,0.23674247860000003
A9l_L,0.23037738063749996
A6dl_L,0.16139921647500005
A6m_L,0.52444900290625
A9m_L,0.6848286550499999
A10m_L,0.5448738421749999
46d_L,0.5792566487374999
IFJ_L,0.49745988176875
A46_L,0.52564381885625
46v_L,0.7404807361375001
A8vl_L,0.5758823681374999
A6vl_L,0.26938467237499997
A10l_L,0.20111575194374995
A44d_L,0.34308441812499996
IFS_L,0.39322271296875
A45c_L,0.7250494487375
A45r_L,0.4285525921625
A44op_L,0.70322521985
A44v_L,0.3885602133125
A14m_L,0.6204932198187499
47o_L,0.6344915448
A11l_L,0.7751808855312501
A11m_L,0.7102054457125001
A13_L,1.1314311676125
47l_L,0.8249891861374999
A4hf_L,0.38561787748125
A6cdl_L,0.032509413556249984
A4ul_L,0.05647493468749998
A4t_L,0.15930193093749997
A4tl_L,0.700488427825
A6cvl_L,0.16022983226875
3ll_L,0.29015836603125
A4ll_L,0.23994740507500004
A38m_L,0.69406833985625
42_L,0.77694457636875
TE1.2_L,1.0016351661875
A22c_L,0.7686029032437499
A38l_L,1.1764485730312502
A22r_L,0.7855391514125001
A21c_L,0.6817377894500001
A21r_L,0.6800878954374999
A37dl_L,0.9188353471812502
aSTS_L,1.0022655072687499
A20iv_L,1.0534103625
A37elv_L,0.7890290165624998
A20r_L,0.9824869426812499
A20il_L,0.7053828966
A37vl_L,0.6139974791437499
A20cl_L,0.8554476932750001
A20cv_L,0.75932089645
A20rv_L,0.7767797102875
A37mv_L,0.6759026578375
A37lv_L,1.13035055263125
36r_L,0.7150963127
36c_L,0.5314003099812499
TL_L,0.29248990736249997
34_L,0.4961065307375
TI_L,0.9766056906875
TH_L,0.5255735370375
rpSTS_L,0.75352079381875
cpSTS_L,0.8441482167625001
A7r_L,0.17068733381875
A7c_L,0.37841459563125
A5l_L,0.5294228813499999
A7pc_L,0.07153507072500002
A7ip_L,0.06654496965624998
A39c_L,0.5067348304499999
A39rd_L,0.28186124764375
A40rd_L,0.6127162708124999
A40c_L,0.8047294976875001
A39rv_L,0.8714826887312501
A40rv_L,0.8981471980875
A7m_L,0.379041274025
A5m_L,0.20671826859999998
dmPOS_L,0.77483918850625
A31_L,0.6651387347875001
3ulhf_L,0.5220583684625
3tonIa_L,0.77936491316875
A2_L,0.12763569293125002
3tru_L,0.09435487962499997
G_L,0.9942994219375001
vIa_L,0.6383417701375
dIa_L,0.5944992219187499
vIg_L,0.78968496976875
