,0
A8m_R,-0.43143132752845526
A8dl_R,-0.26681961904471546
A9l_R,-0.2473839316707317
A6dl_R,-0.3728197173211382
A6m_R,-0.49559441369918705
A9m_R,-0.316007291800813
A10m_R,-0.13375065657723578
46d_R,-0.19905097006504074
IFJ_R,-0.28997834071544726
A46_R,-0.08382618139837399
46v_R,0.006113787300812986
A8vl_R,-0.3982867746219513
A6vl_R,-0.6126480405487804
A10l_R,-0.010126895670731667
A44d_R,-0.07434203032926831
IFS_R,0.06179951544715447
A45c_R,-0.057051581056910564
A45r_R,-0.10522227248780486
A44op_R,-0.026971239260162597
A44v_R,-0.1727088829512195
A14m_R,-0.0736246675081301
47o_R,-0.19971259343902442
A11l_R,-0.247016187203252
A11m_R,-0.06734483037804874
A13_R,-0.08391743328455285
47l_R,-0.2168346534065041
A4hf_R,-0.5576931037439026
A6cdl_R,-0.6385264857439025
A4ul_R,-0.4992216373699186
A4t_R,-0.6148372340650406
A4tl_R,-0.4574019174634147
A6cvl_R,-0.49655983346747967
3ll_R,-0.5329149919105691
A4ll_R,-0.6630371132723578
A38m_R,-0.2756981449796749
42_R,-0.34792393506097563
TE1.2_R,-0.357269835902439
A22c_R,-0.4991206688048781
A38l_R,-0.1776231405691057
A22r_R,-0.08048149005691058
A21c_R,-0.2153510898536585
A21r_R,-0.41489225847967487
A37dl_R,-0.029681590418699184
aSTS_R,-0.14275437899593496
A20iv_R,-0.1975274156178862
A37elv_R,0.19232005443495934
A20r_R,-0.2128892630691057
A20il_R,-0.3792787139349594
A37vl_R,-0.16740624311788618
A20cl_R,0.1072143550487805
A20cv_R,-0.1599132770487805
A20rv_R,-0.08825896889430893
A37mv_R,-0.24780658497154476
A37lv_R,-0.2877734242560976
36r_R,-0.11497622685365856
36c_R,-0.2631355141788618
TL_R,-0.2927090129471545
34_R,0.0380127438861788
TI_R,0.12920866122357724
TH_R,-0.26452966576422765
rpSTS_R,-0.18185502002032528
cpSTS_R,-0.24372212553252032
A7r_R,-0.28241972705284546
A7c_R,-0.4286263287804877
A5l_R,-0.09384218067073173
A7pc_R,-0.35121177365447154
A7ip_R,-0.3006585840894309
A39c_R,-0.21699099585772358
A39rd_R,-0.42695975987804885
A40rd_R,-0.4634792665934959
A40c_R,-0.32086620431707313
A39rv_R,-0.36651480048780477
A40rv_R,-0.4442328130975611
A7m_R,-0.48673157023983743
A5m_R,-0.4642011541382114
dmPOS_R,-0.4633329219756097
A31_R,-0.536438686410569
3ulhf_R,-0.41383599339837396
3tonIa_R,-0.5121030969471545
A2_R,-0.3753470883008131
3tru_R,-0.11078611069512195
G_R,-0.24334130301626017
vIa_R,-0.22947956052845533
dIa_R,-0.1810578572073171
vIg_R,-0.2820400343455285
dIg_R,-0.3906123914918698
dId_R,-0.433649512199187
A23d_R,-0.2858782122439024
A24rv_R,0.06259332999186994
A32p_R,0.02426982456504065
A23v_R,-0.055435236548780534
A24cd_R,-0.31903447659756096
A23c_R,-0.4016547049105691
A32sg_R,0.014382336756097553
cLinG_R,-0.279200307796748
rCunG_R,-0.2947628584349593
cCunG_R,-0.2521923126585366
rLinG_R,-0.43163278321138215
vmPOS_R,-0.20112321882926829
mOccG_R,-0.3476023986829268
MT+_R,-0.213274776203252
OPC_R,-0.3764144721219512
iOccG_R,-0.29611977818292684
msOccG_R,-0.4392028883821138
lsOccG_R,-0.4187802906504065
A8m_L,-0.5990935626219512
A8dl_L,-0.3828640025691057
A9l_L,-0.3145655677804878
A6dl_L,-0.5170612877520325
A6m_L,-0.7299407426056912
A9m_L,-0.37136116082520326
A10m_L,-0.23726310999593497
46d_L,-0.12809182069918704
IFJ_L,-0.3070022417317073
A46_L,-0.157072728398374
46v_L,-0.11993382032520325
A8vl_L,-0.1956143630284553
A6vl_L,-0.4537697661544716
A10l_L,-0.22098125809756097
A44d_L,-0.14132808235365854
IFS_L,-0.16684401226829265
A45c_L,0.010896331434959345
A45r_L,-0.18730795237804881
A44op_L,-0.13289199187804876
A44v_L,-0.22439271985365858
A14m_L,-0.0840855789308943
47o_L,-0.34088816231707314
A11l_L,-0.3856345127357724
A11m_L,0.20723140011788616
A13_L,-0.21601058671951215
47l_L,-0.31676864043902436
A4hf_L,-0.6405163681666666
A6cdl_L,-0.6612328707154471
A4ul_L,-0.7395254216300814
A4t_L,-0.6686627914674798
A4tl_L,-0.22148855905284554
A6cvl_L,-0.5784705365569105
3ll_L,-0.4123166964837398
A4ll_L,-0.722641560211382
A38m_L,-0.19063538067886177
42_L,-0.3231092911422764
TE1.2_L,-0.3379489400406504
A22c_L,-0.3979113255121951
A38l_L,-0.27681513154471543
A22r_L,-0.20009437186991874
A21c_L,-0.11095112681707316
A21r_L,-0.1780600389471545
A37dl_L,0.11102885771951218
aSTS_L,-0.29320114978455286
A20iv_L,-0.12166084934959352
A37elv_L,0.09937143562195125
A20r_L,-0.04294895345121951
A20il_L,-0.08351724629674799
A37vl_L,-0.10438629427235771
A20cl_L,0.14279693949186992
A20cv_L,-0.18620029245934958
A20rv_L,-0.21246086677235773
A37mv_L,-0.29948794201219514
A37lv_L,-0.0718004121097561
36r_L,-0.1333205975691057
36c_L,-0.16127256015853658
TL_L,-0.25365472687398377
34_L,-0.14116598316666668
TI_L,0.3079470691422764
TH_L,-0.197061323800813
rpSTS_L,-0.05658040723170731
cpSTS_L,-0.17357021557317073
A7r_L,-0.4185794091585366
A7c_L,-0.4642259315650407
A5l_L,-0.31285693771951223
A7pc_L,-0.5426842430365854
A7ip_L,-0.38635713119512194
A39c_L,-0.4651556638861789
A39rd_L,-0.4520311749593495
A40rd_L,-0.41343829790650394
A40c_L,-0.22197686621544718
A39rv_L,-0.3377309553130081
A40rv_L,-0.26357810857317077
A7m_L,-0.6191224621382113
A5m_L,-0.5735661135853658
dmPOS_L,-0.3935067518495935
A31_L,-0.5393962411382114
3ulhf_L,-0.5392485759674797
3tonIa_L,-0.5148643697520325
A2_L,-0.6524894712276422
3tru_L,-0.5164068195
G_L,-0.1928826723780488
vIa_L,-0.3556517730325203
dIa_L,-0.22810858080081303
vIg_L,-0.24682922286991868
dIg_L,-0.4099890452235772
dId_L,-0.34080804760975614
A23d_L,-0.3750123126260162
A24rv_L,0.1445357708414634
A32p_L,-0.07628748968699184
A23v_L,-0.2946437913739838
A24cd_L,0.004744627739837396
A23c_L,-0.3149355126829268
A32sg_L,-0.07732870385365856
cLinG_L,-0.21838898502845527
rCunG_L,-0.27798280563414635
cCunG_L,-0.16197632136991869
rLinG_L,-0.30865364806910567
vmPOS_L,-0.25076875408536586
mOccG_L,-0.31792220467479676
MT+_L,-0.31258408684552846
OPC_L,-0.31572455086991874
iOccG_L,-0.41323783082113824
msOccG_L,-0.42314608399186987
lsOccG_L,-0.5534128846219513
Left-Thalamus-Proper,-0.13387366026016262
Left-Caudate,-0.1598787981260163
Left-Putamen,-0.19150970979268295
Left-Pallidum,-0.3520618306626016
Left-Hippocampus,-0.20741905418699189
Left-Amygdala,-0.20947114804471542
Left-Accumbens-area,-0.09508670751219508
Right-Thalamus-Proper,-0.16003078594308942
Right-Caudate,-0.27874077664634145
Right-Putamen,-0.19892640371951217
Right-Pallidum,-0.15830751329268294
Right-Hippocampus,-0.2122490898252033
Right-Amygdala,-0.008425981467479702
Right-Accumbens-area,-0.04508013034552847
