,0
A8m_R,0.02373622097378276
A8dl_R,0.03830732210861424
A9l_R,0.0394024894494382
A6dl_R,-0.042009141644194746
A6m_R,-0.044296315224719114
A9m_R,-0.05375555768164794
A10m_R,-0.05465009469288389
46d_R,0.051864368651685394
IFJ_R,0.10219964342322096
A46_R,0.009054768374531839
46v_R,-0.019890631737827718
A8vl_R,0.07352132548689139
A6vl_R,0.048782818419475654
A10l_R,-0.004520310846441959
A44d_R,0.01869474367041198
IFS_R,-0.07871834741198502
A45c_R,-0.024599831213483154
A45r_R,-0.12184320577902621
A44op_R,-0.028208814775280908
A44v_R,0.03021450484269663
A14m_R,0.03791526302996253
47o_R,-0.02998579405617978
A11l_R,-0.10321219041573035
A11m_R,-0.04151092157677905
A13_R,0.03991363780149813
47l_R,-0.11521088789513109
A4hf_R,0.057903369602996274
A6cdl_R,-0.009254250812734096
A4ul_R,-0.026279553239700378
A4t_R,-0.0795461236142322
A4tl_R,-0.060113485104868906
A6cvl_R,0.007184132131086152
3ll_R,-0.0196815701835206
A4ll_R,-0.027955817719101123
A38m_R,-0.002969397707865176
42_R,0.01677563427715357
TE1.2_R,0.04601084142696629
A22c_R,-0.047188777404494384
A38l_R,-0.08206407602996253
A22r_R,-0.04374059040823971
A21c_R,0.020300614397003744
A21r_R,-0.12917891235955054
A37dl_R,-0.01300862321722845
aSTS_R,0.11793564673408241
A20iv_R,0.07541785335205992
A37elv_R,-0.05493932146441946
A20r_R,0.04182960942322097
A20il_R,-0.03151789141198502
A37vl_R,-0.13683049694382024
A20cl_R,-0.06107281701123596
A20cv_R,-0.05889563833333335
A20rv_R,0.026055439906367037
A37mv_R,0.05101479864794007
A37lv_R,0.015978461146067414
36r_R,0.06927930620973782
36c_R,0.047431831558052466
TL_R,0.03736236474906368
34_R,-0.06451582912734082
TI_R,0.163128142917603
TH_R,0.16421270352434458
rpSTS_R,0.061372952786516846
cpSTS_R,-0.1166062094831461
A7r_R,-0.021487701059925104
A7c_R,0.17150203437453182
A5l_R,-0.01924420229588014
A7pc_R,0.011283660078651682
A7ip_R,-0.09795454344943819
A39c_R,0.06272320273408238
A39rd_R,0.07117175923970037
A40rd_R,0.021157994191011224
A40c_R,0.0827856835468165
A39rv_R,-0.15988967491011236
A40rv_R,0.03821338890636704
A7m_R,0.11003001563295879
A5m_R,0.048726863977528095
dmPOS_R,-0.046603480074906355
A31_R,0.09590331312734084
3ulhf_R,0.08304501221348316
3tonIa_R,0.03683780050936329
A2_R,0.091281564494382
3tru_R,0.10921763926217229
G_R,0.0693060063071161
vIa_R,-0.01987624935955056
