,0
A8m_R,-0.20186416118925835
A8dl_R,-0.07746461145012788
A9l_R,-0.12274614370588233
A6dl_R,-0.1525082258516624
A6m_R,-0.2431696250690537
A9m_R,-0.13284810769565222
A10m_R,0.04374821208439902
46d_R,-0.08896367182097184
IFJ_R,-0.08969899752173914
A46_R,0.004483842797953938
46v_R,0.019568443621483415
A8vl_R,-0.14818469202046036
A6vl_R,-0.1456392743478261
A10l_R,0.12498186168030696
A44d_R,0.05289300259335036
IFS_R,0.053874404317135534
A45c_R,0.05374191951662403
A45r_R,0.12067298166240409
A44op_R,0.1116232026061381
A44v_R,0.039312479391304354
A14m_R,0.08451557138107417
47o_R,0.026441567959079284
A11l_R,0.09179623264705881
A11m_R,0.006062451048593356
A13_R,0.04350789698209717
47l_R,-0.03742743623017904
A4hf_R,-0.2912102463248082
A6cdl_R,-0.23402243876982096
A4ul_R,-0.23993703032992325
A4t_R,-0.3483438747314578
A4tl_R,-0.1594643192122762
A6cvl_R,-0.11781953602557547
3ll_R,-0.18426746435294114
A4ll_R,-0.2713771360306906
A38m_R,-0.1410275636189258
42_R,-0.10002875236828644
TE1.2_R,-0.09406332511764705
A22c_R,-0.07948099141432226
A38l_R,0.02421714065984655
A22r_R,0.09542295864705884
A21c_R,0.07405814247570333
A21r_R,-0.09405701935549873
A37dl_R,0.19467750575191814
aSTS_R,0.08761039448593351
A20iv_R,0.0006447354603580579
A37elv_R,0.08371547026598462
A20r_R,-0.02061970162915598
A20il_R,-0.16534937168030692
A37vl_R,-0.03618715600255756
A20cl_R,0.07770399090537085
A20cv_R,-0.02055368477237851
A20rv_R,0.026402915698209767
A37mv_R,-0.007322141000000004
A37lv_R,-0.0528369812659847
36r_R,0.011310058800511493
36c_R,-0.2136501814373401
TL_R,-0.08784762092327365
34_R,0.003866599363171292
TI_R,-0.06882729939897698
TH_R,-0.16329598248849103
rpSTS_R,0.10131704305626597
cpSTS_R,0.033197090480818425
A7r_R,-0.10406338868542198
A7c_R,-0.18593871600767262
A5l_R,-0.04708744538618926
A7pc_R,-0.12317946889002557
A7ip_R,-0.1104900232557545
A39c_R,0.026463667181585687
A39rd_R,-0.09513930815601024
A40rd_R,-0.1011620271841432
A40c_R,-0.03452569450127879
A39rv_R,0.0972785114117647
A40rv_R,-0.07596447493350383
A7m_R,-0.23098227920204606
A5m_R,-0.19084332550383631
dmPOS_R,-0.17160925403836316
A31_R,-0.2063636940358056
3ulhf_R,-0.15875925782352943
3tonIa_R,-0.1710354973094629
A2_R,-0.21227011946035806
3tru_R,-0.08124578646035807
G_R,0.025948608360613818
vIa_R,-0.06564590453708441
dIa_R,-0.11527120747570335
vIg_R,-0.16655004203324808
dIg_R,-0.08239761547570335
dId_R,-0.015198457987212267
A23d_R,-0.02853365397186702
A24rv_R,0.15943363943222505
A32p_R,0.1000287268158568
A23v_R,-0.0013242970179028447
A24cd_R,-0.15957779059590796
A23c_R,-0.10220178492583122
A32sg_R,0.09347971208439901
cLinG_R,-0.03646612628388748
rCunG_R,-0.08427335729411765
cCunG_R,-0.07003964024808183
rLinG_R,-0.17490232203324807
vmPOS_R,-0.05293963636828643
mOccG_R,-0.17727066914578005
MT+_R,0.007804648398976994
OPC_R,-0.05585487714578009
iOccG_R,-0.07960798358823531
