,0
A8m_R,-0.38103328790090085
A8dl_R,-0.225196775099099
A9l_R,-0.13401545255855857
A6dl_R,-0.2715538095135136
A6m_R,-0.49584251740991
A9m_R,-0.16746096315765766
A10m_R,-0.029543566554053994
46d_R,-0.13350696735585577
IFJ_R,-0.32995720079729723
A46_R,-0.02453340768468471
46v_R,-0.0985775891351351
A8vl_R,-0.4066375435810811
A6vl_R,-0.44952252897747746
A10l_R,0.12713553544594586
A44d_R,-0.04903060975675672
IFS_R,-0.06394096716666665
A45c_R,-0.18181106140090092
A45r_R,-0.06499580822072071
A44op_R,-0.20960130924774778
A44v_R,-0.18700090859009005
A14m_R,-0.1987218731081081
47o_R,-0.32502298132882884
A11l_R,-0.4772650868648649
A11m_R,-0.04257133324324321
A13_R,-0.38420590669369364
47l_R,-0.30094002612162163
A4hf_R,-0.6797315010045045
A6cdl_R,-0.5163736028063063
A4ul_R,-0.5405579404144145
A4t_R,-0.5564280458828829
A4tl_R,-0.4861141707297297
A6cvl_R,-0.38123679353153156
3ll_R,-0.5343951416081081
A4ll_R,-0.6772437874054055
A38m_R,-0.500741563436937
42_R,-0.3957089467657658
TE1.2_R,-0.47290343393243245
A22c_R,-0.4527231213108108
A38l_R,-0.43893161144594595
A22r_R,-0.07701033200900903
A21c_R,-0.24755223113963967
A21r_R,-0.49251930072522515
A37dl_R,-0.16517743864864862
aSTS_R,-0.29638548009009
A20iv_R,-0.33963723306756766
A37elv_R,-0.1173512492072072
A20r_R,-0.38397147049549546
A20il_R,-0.4173917846081081
A37vl_R,-0.1615518716126126
A20cl_R,-0.1487278245585585
A20cv_R,-0.259651098490991
A20rv_R,-0.36721885045495495
A37mv_R,-0.34666058686936935
A37lv_R,-0.46547861253603606
36r_R,-0.3902763041936937
36c_R,-0.48032553665315314
TL_R,-0.19153970324774774
34_R,-0.2764832322747747
TI_R,-0.27629167241441444
TH_R,-0.2652475472342342
rpSTS_R,-0.1042558798828829
cpSTS_R,-0.2267846696081081
A7r_R,-0.413631353454955
A7c_R,-0.45348576427477477
A5l_R,-0.17350417840090085
A7pc_R,-0.3847545473333333
A7ip_R,-0.32468843876126124
A39c_R,-0.346304742436937
A39rd_R,-0.4967432060135135
A40rd_R,-0.44274309798648653
A40c_R,-0.395951879536036
A39rv_R,-0.25746022873423424
A40rv_R,-0.47468074114414416
A7m_R,-0.6513535898153152
A5m_R,-0.6261862755135135
dmPOS_R,-0.5255293417567567
A31_R,-0.5771415624639641
3ulhf_R,-0.5539992477882882
3tonIa_R,-0.5775709232207207
A2_R,-0.4556616272162162
3tru_R,-0.36922139830630635
G_R,-0.332080584
vIa_R,-0.4357903436936937
dIa_R,-0.3192797518423423
vIg_R,-0.5541358584774775
dIg_R,-0.45387103925225225
dId_R,-0.4732433112567567
A23d_R,-0.5221577991621622
A24rv_R,-0.20511620615315315
A32p_R,-0.05833676729729728
A23v_R,-0.24655058171621627
A24cd_R,-0.2912586775945946
A23c_R,-0.509926683918919
A32sg_R,-0.051472374590090075
cLinG_R,-0.3430517423558559
rCunG_R,-0.3903711038963964
cCunG_R,-0.40748686107207205
rLinG_R,-0.5084282633468469
vmPOS_R,-0.3326554655360361
mOccG_R,-0.43910298641891893
MT+_R,-0.3410593191621622
OPC_R,-0.41316741749549546
iOccG_R,-0.34280640839189186
msOccG_R,-0.517411516463964
lsOccG_R,-0.3582909771756757
A8m_L,-0.5329405342612613
A8dl_L,-0.25508765628828817
A9l_L,-0.20597199379279277
A6dl_L,-0.4790031136351352
A6m_L,-0.7153912007522524
A9m_L,-0.3410492575225226
A10m_L,-0.08721465901351352
46d_L,-0.17868654198198203
IFJ_L,-0.26694729061261263
A46_L,-0.12770896018018016
46v_L,-0.19446172214864868
A8vl_L,-0.16790648780180184
A6vl_L,-0.23787665468468475
A10l_L,-0.05023453122972971
A44d_L,-0.15852030608558557
IFS_L,-0.11546776190990991
A45c_L,-0.1325177464099099
A45r_L,-0.17189436554504503
A44op_L,-0.22081156720720713
A44v_L,-0.22911049198648648
A14m_L,-0.09584127435585585
47o_L,-0.37591555641441443
A11l_L,-0.6271312742972974
A11m_L,0.09459878013513513
A13_L,-0.48527998093243246
47l_L,-0.41710496626576576
A4hf_L,-0.6626569266441441
A6cdl_L,-0.46814973450900904
