region,rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
A23d_R,-0.009917347961936128,0.8466013224100319,0.9350828454877723,-0.03855706979330445,0.45181648451457795,0.7834614390150335
A24rv_R,-0.030177665509470493,0.5560006363896116,0.8527397724499308,-0.02311418656942321,0.6520362322768726,0.8491634652908108
A32p_R,-0.026195141614798308,0.6093082879899212,0.8583965818222788,-0.01568818263113807,0.7595748922353491,0.8954988203195695
A23v_R,-0.022867537463824115,0.6555090645513082,0.8729190851746559,-0.01795288291151025,0.7261701010346832,0.8775884344184438
A24cd_R,-0.06161682010978933,0.22895045473877992,0.6637837669202049,-0.06483958504456708,0.20546987306689446,0.6045783676204581
A23c_R,-0.06995321396179596,0.1718728288542053,0.6244466403564285,-0.06412454212723877,0.21052282443926668,0.6045783676204581
A32sg_R,-0.03438687262883462,0.5022440008900741,0.8451903026221329,-0.035395447417759046,0.48978248472252217,0.7972284468531027
cLinG_R,-0.11587982590219247,0.02332640958654303,0.31685829451374303,-0.10927256813948293,0.03252306772689073,0.3863444784359175
rCunG_R,-0.037592298656949144,0.46322279961141344,0.8235071993091795,-0.06884135140700534,0.1788049891334148,0.5932308611349681
cCunG_R,-0.11409058503991497,0.025562541717739213,0.31685829451374303,-0.13269676796783034,0.009323851962929149,0.3480904732826883
rLinG_R,-0.08228089440831382,0.10789375011616076,0.5414666353252462,-0.07600681998659965,0.13760495772760978,0.5754511569245464
vmPOS_R,-0.06256472651072036,0.2218548557310313,0.6626065024500135,-0.04826048333360673,0.34622433391777685,0.7457139499767501
mOccG_R,0.04652824362482213,0.36383001491910083,0.7750440838497957,0.026669643008334583,0.602839334630923,0.8387329873125885
MT+_R,-0.06265418484171476,0.22119340463424897,0.6626065024500135,-0.07959502400397954,0.11992656749723128,0.5685057533308425
OPC_R,-0.014123343390769344,0.7829247689447556,0.9183570228089439,0.005277547262748926,0.9180052273514404,0.9668141599303355
iOccG_R,-0.09646631906912805,0.059279706794593816,0.4423143863674856,-0.06821913387164422,0.18277364856913345,0.5932308611349681
msOccG_R,-0.09387773330470264,0.0664652227219398,0.4511578754458944,-0.09181273186709012,0.07269674969085817,0.4511789842860939
lsOccG_R,-0.014841152665058708,0.7721883216141091,0.9183570228089439,-0.002652074053692952,0.9587417967858868,0.980630878904286
A8m_L,-0.1323811491882914,0.009494746224228866,0.31685829451374303,-0.14966475543876342,0.0033249929949163816,0.24826614362042318
A8dl_L,-0.04257903407642576,0.40600677888050984,0.7971999401289624,-0.05576993801209359,0.2762777263105361,0.6996174531856201
A9l_L,-0.0379452784467248,0.4590311449075616,0.8235071993091795,-0.050640827431290676,0.3229296355369424,0.7293458828909049
A6dl_L,-0.0804367356183827,0.1160479909658724,0.5414666353252462,-0.09346574676679646,0.06767218693852498,0.44107676679036034
A6m_L,-0.09597335547408278,0.06059627731648057,0.4423143863674856,-0.09768167049778403,0.05613458527158791,0.44107676679036034
A9m_L,-0.030041181581182574,0.5577894081662806,0.8527397724499308,-0.05213046512283486,0.30888203763526745,0.7293458828909049
A10m_L,-0.015721098061540883,0.7590859958998557,0.9183570228089439,-0.017974612648699387,0.725851966914372,0.8775884344184438
46d_L,-0.03369900735119124,0.5108378149614826,0.8451903026221329,-0.059921334316294574,0.24204038619105855,0.6521009486194939
IFJ_L,-0.07320631137135127,0.15274225192536794,0.6213575334817093,-0.09470251192153656,0.06410199156588686,0.44107676679036034
A46_L,0.0024225859555552297,0.9623091617360932,0.9747592355449838,-0.007968607619245699,0.8764733039457867,0.9530583499216322
46v_L,-0.019339873020969928,0.7059603835477039,0.8826043962533723,-0.0435125363396594,0.39578338753830766,0.7675839199821332
A8vl_L,-0.04261315197730625,0.40563038802641294,0.7971999401289624,-0.05099864560979858,0.3195180491703264,0.7293458828909049
A6vl_L,-0.06519465828270579,0.20299357458368772,0.6589936334311022,-0.0677693848232034,0.18568249775084517,0.5932308611349681
A10l_L,0.022147797486865777,0.6656853105066789,0.8729190851746559,0.0349951287083318,0.4947087237168807,0.7972284468531027
A44d_L,-0.05670580782782117,0.2682860950782959,0.714973805835403,-0.06428774461601318,0.2093617174037802,0.6045783676204581
IFS_L,-0.04456593175560512,0.38443491985992473,0.7900313949414967,-0.059507135200270546,0.24531637541016324,0.6521009486194939
A45c_L,-0.03882313648479216,0.44869888362738886,0.8235071993091795,-0.05078085145111684,0.32159178127571325,0.7293458828909049
A45r_L,-0.11969132896427881,0.019120241604900858,0.31685829451374303,-0.10706362800952446,0.036219794853367265,0.3863444784359175
A44op_L,0.008810129962378972,0.8635496302298193,0.939005423162522,-0.008185448421496615,0.8731398914861748,0.9530583499216322
A44v_L,-0.020512120202939313,0.6890386085870182,0.877044159281071,-0.029480021421478583,0.5651731952273151,0.8189369234321734
A14m_L,0.02896321206980066,0.5720145402427605,0.8583965818222788,0.042418647332223954,0.40777895749050824,0.7675839199821332
47o_L,-0.012454775619454662,0.8080383373534472,0.9235142737351553,-0.008252457799540017,0.8721102321385614,0.9530583499216322
A11l_L,-0.02137326526856503,0.6767051245834568,0.8729190851746559,-0.01738841636669988,0.7344505119740897,0.8775884344184438
A11m_L,0.10718166250400965,0.03601360554258149,0.3480643403884401,0.12080752681021764,0.018020790909484264,0.35854367136503545
A13_L,-0.015246041061030332,0.7661512719758337,0.9183570228089439,-0.02361132512115205,0.6450593529166484,0.8491634652908108
47l_L,-0.02760761637996071,0.5901433058816209,0.8583965818222788,-0.046000336547830915,0.3693043934517477,0.7659646678999211
A4hf_L,-0.11310136170553198,0.02687637319536213,0.31685829451374303,-0.09027578452244887,0.07763745779170843,0.4511789842860939
A6cdl_L,-0.11517317028615905,0.024188501448842496,0.31685829451374303,-0.09791801455643985,0.05553933147455426,0.44107676679036034
